q1,q2,q3,q4,f1,f2,f3,f4,f5,target
0.67,0.68,-0.1,-0.28,503.0,925.0,891.0,873.0,520.0,three
0.66,0.69,-0.1,-0.28,526.0,929.0,907.0,891.0,504.0,three
0.65,0.7,-0.1,-0.27,528.0,932.0,900.0,906.0,491.0,three
0.65,0.7,-0.11,-0.27,531.0,923.0,887.0,901.0,485.0,three
0.66,0.7,-0.1,-0.27,522.0,909.0,877.0,893.0,485.0,three
0.66,0.69,-0.09,-0.28,513.0,909.0,867.0,894.0,487.0,three
0.66,0.69,-0.09,-0.27,529.0,935.0,890.0,892.0,487.0,three
0.65,0.7,-0.09,-0.26,529.0,948.0,897.0,917.0,487.0,three
0.65,0.7,-0.09,-0.26,528.0,946.0,878.0,912.0,472.0,three
0.66,0.7,-0.08,-0.26,533.0,942.0,877.0,907.0,487.0,three
0.67,0.69,-0.08,-0.27,526.0,948.0,897.0,901.0,474.0,three
0.66,0.7,-0.07,-0.26,521.0,942.0,890.0,944.0,480.0,three
0.66,0.7,-0.07,-0.26,520.0,948.0,890.0,942.0,480.0,three
0.66,0.7,-0.07,-0.26,530.0,939.0,878.0,933.0,472.0,three
0.66,0.7,-0.07,-0.26,527.0,939.0,874.0,934.0,470.0,three
0.67,0.69,-0.07,-0.27,510.0,934.0,875.0,939.0,482.0,three
0.67,0.69,-0.06,-0.26,513.0,938.0,894.0,955.0,480.0,three
0.67,0.7,-0.06,-0.26,560.0,950.0,905.0,934.0,475.0,three
0.66,0.7,-0.06,-0.26,565.0,947.0,894.0,938.0,470.0,three
0.66,0.7,-0.06,-0.26,535.0,942.0,892.0,941.0,482.0,three
0.67,0.69,-0.05,-0.26,535.0,939.0,891.0,933.0,485.0,three
0.67,0.69,-0.05,-0.26,523.0,932.0,887.0,942.0,480.0,three
0.67,0.69,-0.05,-0.25,545.0,947.0,891.0,948.0,464.0,three
0.67,0.7,-0.05,-0.25,579.0,939.0,891.0,941.0,488.0,three
0.67,0.69,-0.05,-0.25,569.0,934.0,872.0,939.0,511.0,three
0.68,0.69,-0.04,-0.24,565.0,932.0,867.0,943.0,493.0,three
0.69,0.68,-0.03,-0.24,586.0,933.0,898.0,934.0,496.0,three
0.69,0.68,-0.03,-0.23,592.0,941.0,898.0,941.0,496.0,three
0.69,0.69,-0.04,-0.22,586.0,934.0,908.0,957.0,487.0,three
0.7,0.68,-0.04,-0.21,598.0,932.0,897.0,941.0,488.0,three
0.7,0.68,-0.04,-0.22,575.0,932.0,882.0,935.0,474.0,three
0.71,0.67,-0.03,-0.21,567.0,927.0,875.0,928.0,467.0,three
0.7,0.68,-0.02,-0.2,593.0,922.0,868.0,928.0,474.0,three
0.69,0.7,-0.03,-0.2,605.0,921.0,864.0,924.0,491.0,three
0.68,0.71,-0.03,-0.19,592.0,929.0,877.0,916.0,495.0,three
0.68,0.71,-0.02,-0.2,608.0,928.0,881.0,915.0,475.0,three
0.68,0.7,-0.01,-0.2,591.0,932.0,898.0,911.0,477.0,three
0.68,0.7,-0.0,-0.2,585.0,920.0,881.0,910.0,483.0,three
0.67,0.71,0.0,-0.2,577.0,925.0,871.0,906.0,483.0,three
0.67,0.72,0.0,-0.2,581.0,932.0,872.0,920.0,474.0,three
0.66,0.72,0.0,-0.21,571.0,925.0,882.0,921.0,479.0,three
0.66,0.72,0.01,-0.21,567.0,922.0,870.0,926.0,475.0,three
0.66,0.72,0.03,-0.21,576.0,922.0,880.0,919.0,464.0,three
0.66,0.72,0.06,-0.2,568.0,946.0,904.0,916.0,490.0,three
0.66,0.73,0.06,-0.2,550.0,926.0,877.0,923.0,495.0,three
0.65,0.73,0.04,-0.2,557.0,930.0,864.0,917.0,480.0,three
0.64,0.74,0.03,-0.2,573.0,927.0,861.0,906.0,464.0,three
0.64,0.74,0.01,-0.21,563.0,919.0,850.0,905.0,480.0,three
0.64,0.73,0.02,-0.22,556.0,925.0,842.0,903.0,470.0,three
0.65,0.73,0.02,-0.22,561.0,921.0,842.0,902.0,488.0,three
0.65,0.73,0.02,-0.22,545.0,927.0,862.0,898.0,477.0,three
0.64,0.73,0.01,-0.22,577.0,928.0,848.0,894.0,514.0,three
0.64,0.74,0.0,-0.23,565.0,926.0,857.0,910.0,508.0,three
0.64,0.74,0.0,-0.23,564.0,916.0,862.0,924.0,524.0,three
0.64,0.73,0.0,-0.24,560.0,927.0,858.0,928.0,529.0,three
0.64,0.73,0.0,-0.24,539.0,926.0,872.0,930.0,517.0,three
0.64,0.73,-0.01,-0.24,556.0,927.0,867.0,915.0,512.0,three
0.64,0.73,-0.02,-0.24,531.0,933.0,861.0,917.0,493.0,three
0.64,0.73,-0.02,-0.24,538.0,929.0,862.0,916.0,483.0,three
0.64,0.73,-0.02,-0.25,533.0,925.0,847.0,915.0,483.0,three
0.64,0.72,-0.02,-0.25,531.0,927.0,848.0,917.0,475.0,three
0.65,0.72,-0.02,-0.25,550.0,919.0,841.0,906.0,477.0,three
0.65,0.72,-0.02,-0.26,555.0,926.0,857.0,914.0,475.0,three
0.65,0.71,-0.01,-0.27,561.0,922.0,850.0,910.0,469.0,three
0.65,0.71,-0.0,-0.28,557.0,927.0,848.0,908.0,472.0,three
0.65,0.71,-0.0,-0.29,548.0,925.0,847.0,905.0,461.0,three
0.65,0.71,-0.0,-0.29,555.0,925.0,867.0,921.0,459.0,three
0.64,0.7,-0.01,-0.3,542.0,926.0,864.0,914.0,483.0,three
0.64,0.7,-0.05,-0.32,552.0,936.0,862.0,907.0,479.0,three
0.64,0.69,-0.08,-0.33,544.0,930.0,874.0,916.0,477.0,three
0.65,0.68,-0.08,-0.33,545.0,932.0,868.0,906.0,475.0,three
0.66,0.67,-0.08,-0.32,548.0,929.0,857.0,912.0,469.0,three
0.67,0.67,-0.06,-0.32,546.0,927.0,865.0,906.0,462.0,three
0.67,0.66,-0.06,-0.32,533.0,939.0,885.0,911.0,467.0,three
0.67,0.66,-0.05,-0.32,518.0,936.0,882.0,908.0,464.0,three
0.67,0.67,-0.05,-0.32,519.0,935.0,867.0,901.0,458.0,three
0.67,0.67,-0.05,-0.32,509.0,934.0,880.0,902.0,448.0,three
0.67,0.67,-0.04,-0.32,508.0,929.0,878.0,903.0,464.0,three
0.67,0.67,-0.03,-0.31,509.0,932.0,868.0,900.0,472.0,three
0.68,0.67,-0.03,-0.31,552.0,928.0,865.0,894.0,475.0,three
0.68,0.66,-0.02,-0.31,561.0,934.0,860.0,905.0,480.0,three
0.68,0.66,-0.01,-0.31,545.0,936.0,855.0,906.0,480.0,three
0.68,0.67,-0.01,-0.31,534.0,938.0,855.0,906.0,491.0,three
0.68,0.67,0.01,-0.31,526.0,941.0,860.0,925.0,490.0,three
0.67,0.67,0.01,-0.31,551.0,943.0,881.0,915.0,483.0,three
0.67,0.67,0.02,-0.31,527.0,938.0,872.0,920.0,506.0,three
0.67,0.68,0.02,-0.31,552.0,932.0,864.0,914.0,517.0,three
0.67,0.68,0.03,-0.31,547.0,930.0,847.0,907.0,519.0,three
0.67,0.68,0.03,-0.31,543.0,933.0,881.0,910.0,496.0,three
0.67,0.68,0.03,-0.31,534.0,930.0,878.0,900.0,495.0,three
0.66,0.68,0.04,-0.31,556.0,929.0,870.0,905.0,493.0,three
0.66,0.68,0.04,-0.31,619.0,930.0,881.0,925.0,496.0,three
0.66,0.68,0.05,-0.31,628.0,927.0,877.0,962.0,488.0,three
0.66,0.69,0.06,-0.31,644.0,929.0,875.0,942.0,491.0,three
0.66,0.69,0.07,-0.31,645.0,922.0,871.0,943.0,503.0,three
0.66,0.69,0.07,-0.3,640.0,925.0,870.0,939.0,512.0,three
0.65,0.69,0.08,-0.3,653.0,923.0,864.0,926.0,541.0,three
0.65,0.69,0.08,-0.29,654.0,923.0,872.0,934.0,553.0,three
0.65,0.69,0.09,-0.29,645.0,930.0,875.0,917.0,556.0,three
0.65,0.7,0.09,-0.29,679.0,926.0,872.0,917.0,567.0,three
0.65,0.7,0.08,-0.29,665.0,936.0,870.0,911.0,567.0,three
0.65,0.7,0.08,-0.29,672.0,934.0,851.0,916.0,590.0,three
0.65,0.7,0.08,-0.29,691.0,933.0,850.0,920.0,606.0,three
0.65,0.7,0.08,-0.28,696.0,926.0,847.0,920.0,596.0,three
0.64,0.71,0.08,-0.29,676.0,927.0,855.0,914.0,608.0,three
0.64,0.7,0.08,-0.29,676.0,933.0,872.0,901.0,619.0,three
0.64,0.7,0.08,-0.29,682.0,932.0,881.0,914.0,601.0,three
0.64,0.7,0.09,-0.29,707.0,925.0,881.0,923.0,619.0,three
0.64,0.7,0.09,-0.3,693.0,921.0,877.0,916.0,603.0,three
0.64,0.7,0.1,-0.29,685.0,920.0,880.0,916.0,609.0,three
0.64,0.71,0.09,-0.3,646.0,919.0,871.0,935.0,603.0,three
0.64,0.71,0.09,-0.3,651.0,922.0,871.0,934.0,638.0,three
0.64,0.7,0.1,-0.29,667.0,918.0,864.0,917.0,622.0,three
0.64,0.7,0.09,-0.3,660.0,915.0,861.0,929.0,588.0,three
0.64,0.7,0.09,-0.3,653.0,929.0,870.0,933.0,591.0,three
0.64,0.7,0.09,-0.3,676.0,923.0,865.0,941.0,583.0,three
0.64,0.7,0.09,-0.3,685.0,929.0,864.0,930.0,585.0,three
0.64,0.7,0.09,-0.3,659.0,922.0,875.0,937.0,572.0,three
0.63,0.71,0.09,-0.3,665.0,914.0,880.0,947.0,598.0,three
0.63,0.71,0.09,-0.3,685.0,916.0,880.0,935.0,614.0,three
0.63,0.71,0.09,-0.3,681.0,914.0,878.0,952.0,611.0,three
0.63,0.7,0.09,-0.31,684.0,906.0,868.0,935.0,601.0,three
0.64,0.7,0.09,-0.3,679.0,912.0,875.0,948.0,593.0,three
0.64,0.7,0.09,-0.3,697.0,912.0,868.0,942.0,593.0,three
0.64,0.7,0.08,-0.3,690.0,918.0,874.0,943.0,583.0,three
0.64,0.7,0.08,-0.3,702.0,913.0,871.0,942.0,622.0,three
0.63,0.71,0.08,-0.3,696.0,918.0,872.0,946.0,659.0,three
0.63,0.71,0.08,-0.31,682.0,906.0,874.0,943.0,641.0,three
0.63,0.71,0.08,-0.3,671.0,908.0,884.0,946.0,661.0,three
0.63,0.71,0.08,-0.31,691.0,922.0,891.0,938.0,700.0,three
0.63,0.71,0.08,-0.31,695.0,925.0,887.0,928.0,688.0,three
0.62,0.71,0.08,-0.31,682.0,927.0,895.0,933.0,620.0,three
0.62,0.71,0.08,-0.31,686.0,926.0,887.0,916.0,614.0,three
0.62,0.72,0.07,-0.31,685.0,921.0,887.0,930.0,590.0,three
0.62,0.72,0.07,-0.31,670.0,923.0,880.0,944.0,601.0,three
0.63,0.71,0.06,-0.31,653.0,930.0,888.0,921.0,601.0,three
0.63,0.71,0.07,-0.31,677.0,929.0,898.0,920.0,604.0,three
0.63,0.71,0.07,-0.31,667.0,927.0,898.0,920.0,609.0,three
0.63,0.71,0.06,-0.31,657.0,929.0,895.0,915.0,641.0,three
0.64,0.71,0.05,-0.31,655.0,934.0,895.0,920.0,624.0,three
0.63,0.71,0.06,-0.31,668.0,922.0,888.0,908.0,635.0,three
0.63,0.71,0.06,-0.31,639.0,921.0,905.0,935.0,609.0,three
0.63,0.71,0.06,-0.31,650.0,921.0,905.0,923.0,612.0,three
0.64,0.7,0.06,-0.3,675.0,923.0,895.0,906.0,617.0,three
0.64,0.7,0.08,-0.29,640.0,921.0,901.0,919.0,629.0,three
0.64,0.7,0.08,-0.29,635.0,919.0,912.0,914.0,614.0,three
0.64,0.71,0.06,-0.29,632.0,920.0,900.0,920.0,603.0,three
0.64,0.71,0.06,-0.28,621.0,915.0,888.0,903.0,585.0,three
0.65,0.71,0.06,-0.28,646.0,909.0,878.0,892.0,585.0,three
0.65,0.7,0.06,-0.27,676.0,921.0,904.0,902.0,587.0,three
0.66,0.7,0.07,-0.27,668.0,921.0,924.0,935.0,591.0,three
0.66,0.7,0.06,-0.26,685.0,919.0,912.0,939.0,596.0,three
0.66,0.7,0.07,-0.25,646.0,925.0,905.0,934.0,637.0,three
0.66,0.7,0.06,-0.25,713.0,916.0,901.0,932.0,629.0,three
0.66,0.71,0.05,-0.26,683.0,912.0,898.0,938.0,627.0,three
0.65,0.72,0.05,-0.26,685.0,918.0,895.0,939.0,650.0,three
0.63,0.73,0.04,-0.27,677.0,916.0,894.0,956.0,651.0,three
0.62,0.74,0.04,-0.27,700.0,911.0,902.0,948.0,625.0,three
0.6,0.75,0.03,-0.27,668.0,920.0,905.0,941.0,614.0,three
0.59,0.76,0.03,-0.27,676.0,932.0,922.0,937.0,645.0,three
0.57,0.78,0.02,-0.27,664.0,934.0,957.0,926.0,674.0,three
0.57,0.78,0.0,-0.26,650.0,939.0,948.0,935.0,679.0,three
0.56,0.79,-0.0,-0.26,651.0,945.0,918.0,937.0,682.0,three
0.56,0.79,-0.01,-0.26,635.0,946.0,911.0,928.0,677.0,three
0.56,0.78,-0.02,-0.27,629.0,942.0,904.0,934.0,674.0,three
0.56,0.78,-0.03,-0.28,625.0,948.0,908.0,920.0,687.0,three
0.56,0.78,-0.03,-0.28,617.0,946.0,901.0,925.0,709.0,three
0.56,0.78,-0.03,-0.29,629.0,943.0,900.0,925.0,709.0,three
0.56,0.78,-0.03,-0.29,616.0,940.0,892.0,932.0,698.0,three
0.56,0.78,-0.02,-0.28,619.0,949.0,907.0,944.0,693.0,three
0.56,0.78,-0.02,-0.28,638.0,950.0,927.0,934.0,785.0,three
0.56,0.78,-0.03,-0.26,610.0,942.0,935.0,928.0,775.0,three
0.56,0.79,-0.04,-0.25,598.0,928.0,921.0,914.0,766.0,three
0.55,0.8,-0.05,-0.24,651.0,928.0,894.0,891.0,753.0,three
0.54,0.8,-0.09,-0.23,678.0,919.0,894.0,908.0,706.0,three
0.56,0.78,-0.1,-0.25,685.0,923.0,917.0,903.0,775.0,three
0.6,0.74,-0.07,-0.29,656.0,925.0,894.0,896.0,769.0,three
0.64,0.7,-0.05,-0.31,659.0,916.0,881.0,869.0,775.0,three
0.63,0.72,-0.06,-0.3,677.0,923.0,895.0,880.0,758.0,three
0.61,0.74,-0.08,-0.28,610.0,913.0,885.0,875.0,751.0,three
0.59,0.75,-0.11,-0.26,588.0,902.0,861.0,870.0,706.0,three
0.59,0.75,-0.12,-0.26,584.0,911.0,854.0,861.0,685.0,three
0.6,0.74,-0.11,-0.28,602.0,902.0,841.0,860.0,674.0,three
0.62,0.73,-0.1,-0.29,621.0,900.0,862.0,858.0,688.0,three
0.62,0.73,-0.1,-0.28,626.0,923.0,874.0,850.0,687.0,three
0.6,0.75,-0.1,-0.26,616.0,948.0,877.0,851.0,698.0,three
0.59,0.76,-0.12,-0.25,629.0,945.0,874.0,855.0,672.0,three
0.59,0.76,-0.13,-0.25,618.0,940.0,875.0,860.0,648.0,three
0.6,0.75,-0.12,-0.26,664.0,926.0,858.0,860.0,688.0,three
0.61,0.74,-0.1,-0.28,623.0,936.0,851.0,862.0,688.0,three
0.6,0.74,-0.1,-0.28,629.0,927.0,881.0,880.0,679.0,three
0.59,0.75,-0.1,-0.27,609.0,942.0,885.0,875.0,688.0,three
0.58,0.77,-0.11,-0.26,601.0,929.0,875.0,878.0,685.0,three
0.57,0.77,-0.12,-0.26,594.0,928.0,867.0,871.0,667.0,three
0.57,0.77,-0.12,-0.26,611.0,927.0,864.0,871.0,690.0,three
0.58,0.76,-0.11,-0.27,621.0,923.0,884.0,873.0,687.0,three
0.58,0.76,-0.09,-0.27,592.0,919.0,864.0,865.0,717.0,three
0.58,0.77,-0.08,-0.25,585.0,916.0,851.0,861.0,704.0,three
0.61,0.77,-0.01,-0.21,606.0,928.0,852.0,862.0,691.0,three
0.64,0.74,0.14,-0.13,586.0,926.0,874.0,892.0,633.0,three
0.67,0.66,0.35,0.0,604.0,927.0,878.0,903.0,619.0,three
0.63,0.48,0.59,0.16,642.0,914.0,875.0,878.0,616.0,three
0.6,0.39,0.66,0.23,672.0,913.0,931.0,876.0,612.0,three
0.61,0.38,0.65,0.24,681.0,919.0,911.0,874.0,604.0,three
0.63,0.4,0.62,0.22,682.0,915.0,927.0,871.0,679.0,three
0.71,0.57,0.41,0.08,678.0,928.0,914.0,864.0,683.0,three
0.66,0.74,0.01,-0.12,715.0,942.0,934.0,876.0,579.0,three
0.59,0.76,-0.19,-0.18,748.0,926.0,924.0,880.0,570.0,three
0.63,0.75,-0.13,-0.15,728.0,909.0,901.0,871.0,543.0,three
0.68,0.73,0.08,-0.1,715.0,943.0,918.0,857.0,543.0,three
0.7,0.63,0.37,0.01,689.0,920.0,898.0,871.0,635.0,three
0.67,0.55,0.5,0.06,683.0,914.0,891.0,864.0,608.0,three
0.68,0.57,0.46,0.02,672.0,920.0,870.0,855.0,627.0,three
0.69,0.61,0.4,-0.02,631.0,922.0,885.0,880.0,625.0,three
0.7,0.65,0.28,-0.09,619.0,921.0,884.0,905.0,603.0,three
0.7,0.67,0.2,-0.13,617.0,923.0,875.0,894.0,625.0,three
0.71,0.67,0.15,-0.15,603.0,943.0,868.0,887.0,629.0,three
0.71,0.67,0.11,-0.17,609.0,942.0,865.0,898.0,646.0,three
0.71,0.67,0.11,-0.18,601.0,929.0,862.0,889.0,646.0,three
0.71,0.67,0.08,-0.2,613.0,928.0,855.0,878.0,611.0,three
0.71,0.67,0.05,-0.22,642.0,920.0,865.0,896.0,579.0,three
0.71,0.67,0.04,-0.23,640.0,905.0,855.0,905.0,611.0,three
0.71,0.67,0.03,-0.24,676.0,941.0,877.0,897.0,679.0,three
0.69,0.67,-0.0,-0.26,688.0,932.0,897.0,894.0,690.0,three
0.69,0.67,-0.03,-0.27,698.0,918.0,881.0,871.0,661.0,three
0.69,0.67,-0.03,-0.27,721.0,908.0,874.0,862.0,629.0,three
0.59,0.73,-0.15,-0.31,495.0,837.0,847.0,864.0,1111.0,four
0.59,0.73,-0.15,-0.32,517.0,843.0,850.0,893.0,1101.0,four
0.6,0.72,-0.14,-0.32,501.0,835.0,842.0,896.0,1108.0,four
0.6,0.72,-0.15,-0.32,531.0,846.0,851.0,898.0,1101.0,four
0.61,0.72,-0.15,-0.31,532.0,856.0,861.0,884.0,1093.0,four
0.61,0.72,-0.15,-0.31,521.0,844.0,851.0,884.0,1093.0,four
0.61,0.72,-0.15,-0.3,509.0,838.0,842.0,870.0,1088.0,four
0.61,0.72,-0.15,-0.3,509.0,836.0,844.0,861.0,1090.0,four
0.61,0.72,-0.15,-0.3,517.0,839.0,835.0,857.0,1091.0,four
0.61,0.72,-0.15,-0.3,513.0,840.0,855.0,858.0,1091.0,four
0.61,0.72,-0.15,-0.3,511.0,831.0,860.0,851.0,1093.0,four
0.61,0.72,-0.15,-0.3,530.0,858.0,868.0,856.0,1100.0,four
0.61,0.72,-0.15,-0.3,583.0,843.0,884.0,861.0,1095.0,four
0.62,0.71,-0.15,-0.3,602.0,852.0,880.0,847.0,1093.0,four
0.62,0.71,-0.15,-0.3,613.0,844.0,874.0,848.0,1096.0,four
0.62,0.71,-0.15,-0.3,590.0,842.0,861.0,855.0,1090.0,four
0.63,0.71,-0.15,-0.3,607.0,839.0,851.0,851.0,1088.0,four
0.63,0.71,-0.15,-0.29,603.0,843.0,848.0,843.0,1080.0,four
0.63,0.7,-0.15,-0.29,621.0,845.0,850.0,844.0,1090.0,four
0.63,0.7,-0.15,-0.29,621.0,844.0,842.0,843.0,1095.0,four
0.63,0.7,-0.15,-0.29,622.0,840.0,868.0,851.0,1085.0,four
0.63,0.7,-0.15,-0.29,630.0,852.0,864.0,834.0,1098.0,four
0.63,0.7,-0.15,-0.29,607.0,840.0,847.0,833.0,1090.0,four
0.63,0.71,-0.15,-0.29,611.0,849.0,838.0,820.0,1096.0,four
0.62,0.71,-0.15,-0.29,621.0,846.0,860.0,826.0,1090.0,four
0.62,0.71,-0.15,-0.28,604.0,845.0,860.0,829.0,1095.0,four
0.62,0.72,-0.15,-0.28,623.0,840.0,844.0,832.0,1100.0,four
0.62,0.72,-0.15,-0.28,660.0,846.0,835.0,833.0,1100.0,four
0.62,0.72,-0.16,-0.27,635.0,854.0,825.0,817.0,1112.0,four
0.62,0.72,-0.16,-0.27,614.0,850.0,817.0,820.0,1112.0,four
0.62,0.72,-0.16,-0.27,619.0,854.0,822.0,819.0,1108.0,four
0.62,0.72,-0.16,-0.28,610.0,842.0,828.0,820.0,1111.0,four
0.62,0.71,-0.15,-0.28,609.0,851.0,862.0,819.0,1106.0,four
0.63,0.71,-0.15,-0.28,608.0,846.0,857.0,832.0,1109.0,four
0.63,0.71,-0.15,-0.27,657.0,838.0,851.0,833.0,1103.0,four
0.63,0.71,-0.15,-0.27,661.0,840.0,844.0,829.0,1090.0,four
0.63,0.71,-0.15,-0.27,660.0,826.0,828.0,824.0,1106.0,four
0.63,0.71,-0.15,-0.27,654.0,828.0,820.0,832.0,1100.0,four
0.63,0.71,-0.15,-0.27,645.0,826.0,817.0,826.0,1108.0,four
0.63,0.71,-0.16,-0.27,629.0,835.0,815.0,823.0,1098.0,four
0.63,0.71,-0.16,-0.27,604.0,833.0,808.0,820.0,1090.0,four
0.63,0.71,-0.16,-0.27,626.0,853.0,805.0,817.0,1083.0,four
0.63,0.71,-0.15,-0.27,629.0,844.0,798.0,805.0,1090.0,four
0.62,0.72,-0.15,-0.27,615.0,839.0,804.0,806.0,1093.0,four
0.62,0.72,-0.16,-0.27,614.0,839.0,821.0,802.0,1095.0,four
0.62,0.72,-0.16,-0.27,610.0,837.0,825.0,805.0,1095.0,four
0.62,0.72,-0.16,-0.27,620.0,835.0,817.0,802.0,1087.0,four
0.62,0.72,-0.16,-0.28,638.0,844.0,810.0,800.0,1101.0,four
0.62,0.72,-0.15,-0.28,628.0,843.0,797.0,797.0,1100.0,four
0.62,0.72,-0.16,-0.28,640.0,837.0,807.0,789.0,1095.0,four
0.62,0.72,-0.16,-0.27,608.0,842.0,818.0,815.0,1095.0,four
0.62,0.72,-0.16,-0.27,603.0,844.0,821.0,832.0,1093.0,four
0.62,0.72,-0.17,-0.28,613.0,835.0,852.0,861.0,1103.0,four
0.62,0.71,-0.17,-0.29,581.0,829.0,851.0,858.0,1103.0,four
0.62,0.71,-0.16,-0.29,593.0,833.0,854.0,865.0,1088.0,four
0.63,0.7,-0.15,-0.3,580.0,833.0,850.0,853.0,1083.0,four
0.63,0.7,-0.14,-0.3,617.0,826.0,858.0,851.0,1088.0,four
0.63,0.7,-0.15,-0.29,603.0,824.0,832.0,850.0,1090.0,four
0.63,0.7,-0.15,-0.29,616.0,852.0,837.0,853.0,1098.0,four
0.63,0.7,-0.16,-0.3,614.0,844.0,834.0,860.0,1103.0,four
0.63,0.7,-0.16,-0.3,616.0,838.0,834.0,865.0,1098.0,four
0.64,0.69,-0.15,-0.31,584.0,836.0,820.0,860.0,1091.0,four
0.64,0.69,-0.14,-0.3,581.0,847.0,824.0,848.0,1093.0,four
0.63,0.7,-0.15,-0.29,595.0,849.0,851.0,858.0,1098.0,four
0.63,0.71,-0.16,-0.28,650.0,854.0,861.0,839.0,1096.0,four
0.64,0.7,-0.17,-0.28,654.0,849.0,867.0,852.0,1106.0,four
0.64,0.69,-0.18,-0.28,677.0,850.0,865.0,846.0,1095.0,four
0.66,0.67,-0.17,-0.3,659.0,856.0,838.0,847.0,1101.0,four
0.66,0.66,-0.16,-0.31,634.0,859.0,834.0,830.0,1093.0,four
0.67,0.65,-0.15,-0.32,605.0,846.0,835.0,848.0,1091.0,four
0.66,0.66,-0.16,-0.31,623.0,825.0,852.0,848.0,1106.0,four
0.66,0.67,-0.17,-0.3,621.0,853.0,864.0,858.0,1096.0,four
0.65,0.68,-0.18,-0.29,663.0,864.0,851.0,848.0,1095.0,four
0.65,0.68,-0.18,-0.3,647.0,837.0,838.0,842.0,1098.0,four
0.65,0.67,-0.18,-0.31,620.0,838.0,840.0,858.0,1101.0,four
0.66,0.67,-0.16,-0.31,576.0,825.0,830.0,874.0,1096.0,four
0.65,0.68,-0.16,-0.3,556.0,838.0,862.0,869.0,1104.0,four
0.63,0.7,-0.17,-0.27,570.0,835.0,871.0,869.0,1101.0,four
0.62,0.72,-0.19,-0.26,561.0,819.0,881.0,858.0,1101.0,four
0.61,0.72,-0.2,-0.27,536.0,819.0,884.0,861.0,1100.0,four
0.62,0.71,-0.19,-0.29,563.0,811.0,867.0,864.0,1100.0,four
0.62,0.7,-0.18,-0.31,564.0,811.0,867.0,861.0,1088.0,four
0.63,0.7,-0.17,-0.31,569.0,822.0,878.0,853.0,1091.0,four
0.62,0.71,-0.18,-0.28,522.0,840.0,880.0,851.0,1096.0,four
0.61,0.72,-0.2,-0.26,536.0,840.0,882.0,862.0,1085.0,four
0.6,0.72,-0.21,-0.27,540.0,832.0,872.0,857.0,1087.0,four
0.61,0.71,-0.2,-0.29,533.0,850.0,871.0,864.0,1104.0,four
0.63,0.69,-0.17,-0.31,522.0,835.0,875.0,851.0,1098.0,four
0.64,0.69,-0.15,-0.31,521.0,807.0,872.0,823.0,1098.0,four
0.63,0.7,-0.16,-0.3,547.0,800.0,880.0,820.0,1083.0,four
0.63,0.7,-0.16,-0.28,526.0,823.0,874.0,811.0,1080.0,four
0.63,0.71,-0.17,-0.28,506.0,811.0,875.0,816.0,1069.0,four
0.63,0.7,-0.17,-0.29,523.0,812.0,868.0,812.0,1080.0,four
0.63,0.69,-0.15,-0.31,513.0,838.0,878.0,829.0,1079.0,four
0.63,0.7,-0.15,-0.3,503.0,845.0,878.0,839.0,1070.0,four
0.63,0.71,-0.15,-0.29,529.0,838.0,895.0,860.0,1083.0,four
0.62,0.72,-0.15,-0.28,509.0,829.0,907.0,874.0,1087.0,four
0.62,0.72,-0.14,-0.27,541.0,828.0,920.0,871.0,1101.0,four
0.62,0.73,-0.14,-0.26,542.0,818.0,915.0,860.0,1085.0,four
0.62,0.73,-0.13,-0.26,527.0,822.0,911.0,862.0,1087.0,four
0.62,0.73,-0.13,-0.26,515.0,816.0,894.0,866.0,1085.0,four
0.62,0.73,-0.12,-0.26,528.0,818.0,902.0,857.0,1075.0,four
0.62,0.73,-0.12,-0.26,534.0,817.0,914.0,876.0,1079.0,four
0.62,0.73,-0.11,-0.26,559.0,810.0,915.0,879.0,1091.0,four
0.62,0.73,-0.11,-0.26,522.0,821.0,905.0,880.0,1088.0,four
0.63,0.73,-0.09,-0.25,519.0,801.0,908.0,896.0,1085.0,four
0.64,0.73,-0.04,-0.23,542.0,800.0,900.0,892.0,1087.0,four
0.65,0.73,-0.0,-0.22,534.0,796.0,897.0,889.0,1083.0,four
0.65,0.73,0.03,-0.21,546.0,796.0,905.0,883.0,1072.0,four
0.65,0.73,0.07,-0.19,538.0,809.0,900.0,905.0,1087.0,four
0.65,0.73,0.13,-0.16,573.0,796.0,902.0,910.0,1077.0,four
0.66,0.71,0.19,-0.13,576.0,800.0,892.0,901.0,1090.0,four
0.66,0.7,0.25,-0.11,541.0,803.0,887.0,897.0,1079.0,four
0.66,0.68,0.31,-0.08,538.0,803.0,892.0,894.0,1087.0,four
0.66,0.65,0.37,-0.05,569.0,792.0,887.0,887.0,1070.0,four
0.66,0.64,0.4,-0.04,565.0,800.0,895.0,885.0,1079.0,four
0.65,0.62,0.44,-0.01,597.0,796.0,892.0,882.0,1062.0,four
0.65,0.6,0.46,-0.0,615.0,796.0,891.0,893.0,1070.0,four
0.65,0.59,0.48,0.01,611.0,807.0,881.0,888.0,1074.0,four
0.65,0.57,0.5,0.03,609.0,800.0,882.0,883.0,1077.0,four
0.64,0.56,0.52,0.05,631.0,783.0,890.0,876.0,1080.0,four
0.64,0.55,0.53,0.06,638.0,783.0,892.0,879.0,1077.0,four
0.64,0.55,0.54,0.06,635.0,784.0,888.0,887.0,1066.0,four
